cliente_id,feature,feature_label,reason_label,direction,weight,client_value,normalized_risk_component,risk_contribution_points,rating_reason_rank
CLI0014,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1324786324786324,0.165,1.26,8
CLI0014,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.2564102564102564,0.22,1.22,9
CLI0014,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,33.256410256410255,0.235,0.98,10
CLI0014,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0256410256410256,0.165,0.92,11
CLI0014,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.1794871794871795,0.1375,0.86,12
CLI0014,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.8062128205128205,0.025,0.17,13
CLI0015,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.5276451219512195,0.56,3.89,1
CLI0015,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1707317073170731,0.33,2.52,2
CLI0015,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,3
CLI0015,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,1.9351219512195124,0.21,2.04,4
CLI0015,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.3170731707317073,0.32,2.0,5
CLI0015,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,4.353658536585366,0.195,1.76,6
CLI0015,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.048780487804878,0.2875,1.6,7
CLI0015,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.9158231707317072,0.15,1.46,8
CLI0015,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,1.72390243902439,0.14,1.36,9
CLI0015,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,10
CLI0015,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.2560975609756097,0.215,1.19,11
CLI0015,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,12
CLI0015,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,35.24390243902439,0.195,0.81,13
CLI0016,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,1
CLI0016,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0555555555555555,0.3425,1.9,2
CLI0016,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,3
CLI0016,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,4
CLI0016,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,0.6391666666666667,0.095,0.92,5
CLI0016,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.9571277777777778,0.085,0.83,6
CLI0016,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.741675,0.115,0.8,7
CLI0016,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,0.2991666666666666,0.07,0.68,8
CLI0016,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,0.6111111111111112,0.065,0.59,9
CLI0016,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.1388888888888889,0.07,0.44,10
CLI0016,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.0972222222222222,0.055,0.42,11
CLI0016,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.0555555555555555,0.045,0.25,12
CLI0016,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,46.11111111111112,0.02,0.08,13
CLI0017,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,26.46153846153846,0.88,7.94,1
CLI0017,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1538461538461538,0.9025,5.01,2
CLI0017,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,10.613076923076925,0.425,4.13,3
CLI0017,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,5.426923076923076,0.325,3.16,4
CLI0017,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,5
CLI0017,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.4615384615384615,0.3975,2.21,6
CLI0017,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.893248717948718,0.185,1.8,7
CLI0017,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,26.0,0.37,1.54,8
CLI0017,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.6716410256410256,0.2,1.39,9
CLI0017,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,10
CLI0017,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.2051282051282051,0.185,1.16,11
CLI0017,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,12
CLI0017,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.104090354090354,0.08,0.61,13
CLI0018,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.4485206451612903,0.635,6.17,1
CLI0018,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.263763440860215,0.775,5.92,2
CLI0018,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,16.296193548387095,0.565,5.49,3
CLI0018,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,12.463032258064516,0.53,5.15,4
CLI0018,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0129032258064516,0.54,4.88,5
CLI0018,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,14.335483870967742,0.495,4.47,6
CLI0018,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.5225806451612903,0.695,4.34,7
CLI0018,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.5216187096774193,0.595,4.13,8
CLI0018,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.5935483870967742,0.575,3.19,9
CLI0018,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0903225806451612,0.55,3.06,10
CLI0018,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0377880184331797,0.305,2.54,11
CLI0018,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.9622103225806452,0.3,2.5,12
CLI0018,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,19.038709677419355,0.54,2.25,13
CLI0019,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.5370789473684211,0.71,5.92,1
CLI0019,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,18.287684210526315,0.605,5.88,2
CLI0019,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.4020676691729323,0.69,5.75,3
CLI0019,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,18.84210526315789,0.63,5.69,4
CLI0019,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,14.939473684210526,0.58,5.64,5
CLI0019,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.4801010526315789,0.74,5.14,6
CLI0019,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.55868,0.525,5.1,7
CLI0019,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2050292397660818,0.54,4.12,8
CLI0019,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.4631578947368421,0.595,3.72,9
CLI0019,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1052631578947368,0.65,3.61,10
CLI0019,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.6,0.5925,3.29,11
CLI0019,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,12
CLI0019,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,20.66315789473684,0.5,2.08,13
CLI0020,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0512820512820512,0.6825,6.16,1
CLI0020,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.5961435897435897,0.475,4.62,2
CLI0020,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,8.486666666666666,0.43,4.18,3
CLI0020,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.235042735042735,0.495,4.12,4
CLI0020,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.7649589743589744,0.48,4.0,5
CLI0020,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,9.209358974358974,0.37,3.6,6
CLI0020,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1948717948717948,0.47,3.59,7
CLI0020,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.3974358974358974,0.47,2.94,8
CLI0020,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,8.512820512820513,0.32,2.89,9
CLI0020,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.5864115384615385,0.38,2.64,10
CLI0020,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.4615384615384615,0.3975,2.21,11
CLI0020,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,26.97435897435897,0.34,1.42,12
CLI0020,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0256410256410256,0.165,0.92,13
CLI0021,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2697530864197531,0.805,6.15,1
CLI0021,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.4150259259259259,0.86,5.97,2
CLI0021,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,12.841111111111111,0.54,5.25,3
CLI0021,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.5555555555555556,0.725,4.53,4
CLI0021,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,13.77777777777778,0.48,4.33,5
CLI0021,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,8.76962962962963,0.36,3.5,6
CLI0021,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.7896814814814815,0.305,2.97,7
CLI0021,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0925925925925925,0.345,2.88,8
CLI0021,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.9074074074074074,0.33,2.75,9
CLI0021,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.074074074074074,0.4575,2.54,10
CLI0021,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.5185185185185185,0.455,2.53,11
CLI0021,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,12
CLI0021,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,22.444444444444443,0.485,2.02,13
CLI0022,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.4634827586206896,0.79,5.49,1
CLI0022,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.1867816091954022,0.4175,3.19,2
CLI0022,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,7.093103448275862,0.31,3.01,3
CLI0022,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,3.941724137931034,0.28,2.72,4
CLI0022,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,7.344827586206897,0.275,2.48,5
CLI0022,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,6
CLI0022,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.8609137931034483,0.23,2.24,7
CLI0022,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.3103448275862069,0.3125,1.95,8
CLI0022,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.3103448275862069,0.26,1.44,9
CLI0022,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.0,0.1425,1.19,10
CLI0022,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,1.0,0.1375,1.15,11
CLI0022,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,40.13793103448276,0.095,0.4,12
CLI0022,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.0,0.06,0.33,13
CLI0023,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.21875,0.575,4.39,1
CLI0023,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.2465277777777777,0.51,4.25,2
CLI0023,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.7534645833333333,0.49,4.08,3
CLI0023,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.6814874999999999,0.4,3.89,4
CLI0023,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1041666666666666,0.64,3.56,5
CLI0023,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,8.084583333333333,0.33,3.21,6
CLI0023,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,5.1883333333333335,0.315,3.06,7
CLI0023,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,7.354166666666667,0.28,2.53,8
CLI0023,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,9
CLI0023,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.4583333333333333,0.39,2.17,10
CLI0023,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.2916666666666667,0.285,1.78,11
CLI0023,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,26.64583333333333,0.365,1.52,12
CLI0023,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.7132770833333333,0.14,0.97,13
CLI0024,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,16.758389261744966,0.58,5.24,1
CLI0024,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.252713254307214,0.52,4.33,2
CLI0024,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1275167785234899,0.77,4.28,3
CLI0024,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.736155033557047,0.505,4.21,4
CLI0024,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,10.370335570469798,0.42,4.08,5
CLI0024,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2026472781506338,0.52,3.97,6
CLI0024,tasa_cumplimiento_mean,tasa cumplimiento prom.,bajo cumplimiento historico,mayor_valor_menor_riesgo,1.4,0.7181395973154363,0.365,3.55,7
CLI0024,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,6.04255033557047,0.355,3.45,8
CLI0024,num_no_contesta_cons_mean,num no contesta cons prom.,no contestacion,mayor_valor_mayor_riesgo,0.9,0.4228187919463087,0.525,3.28,9
CLI0024,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.5167785234899329,0.45,2.5,10
CLI0024,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.0,0.255,2.3,11
CLI0024,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.6250919463087248,0.295,2.05,12
CLI0024,dias_hasta_vence_pos_mean,dias hasta vence pos prom.,poco margen preventivo antes de vencer,mayor_valor_menor_riesgo,0.6,25.2013422818792,0.385,1.6,13
CLI0025,dias_mora_observable_mean,dias mora observable prom.,dias de mora observables,mayor_valor_mayor_riesgo,1.3,26.94117647058824,0.9,8.12,1
CLI0025,moras_consecutivas_mean,moras consecutivas prom.,moras consecutivas,mayor_valor_mayor_riesgo,1.3,0.1764705882352941,0.8275,7.47,2
CLI0025,ratio_promesas_rotas_mean,ratio promesas rotas prom.,promesas rotas,mayor_valor_mayor_riesgo,1.2,0.5,0.77,6.42,3
CLI0025,tasa_cumpl_promesas_mean,tasa cumpl promesas prom.,bajo cumplimiento de promesas,mayor_valor_menor_riesgo,1.2,0.5,0.735,6.12,4
CLI0025,tasa_contacto_cliente_mean,tasa contacto cliente prom.,baja contactabilidad,mayor_valor_menor_riesgo,1.0,0.4392205882352941,0.83,5.76,5
CLI0025,mora_ultimo_tramo_mean,mora ultimo tramo prom.,mora reciente,mayor_valor_mayor_riesgo,1.4,15.021470588235294,0.585,5.69,6
CLI0025,mora_promedio_hist_mean,mora promedio hist prom.,mora historica,mayor_valor_mayor_riesgo,1.4,13.196764705882352,0.5,4.86,7
CLI0025,tiene_disputa_activa_mean,tiene disputa activa prom.,disputas activas,mayor_valor_mayor_riesgo,0.8,0.1176470588235294,0.715,3.97,8
CLI0025,friccion_contacto_mean,friccion contacto prom.,friccion de contacto,mayor_valor_mayor_riesgo,1.1,0.2009803921568627,0.51,3.9,9
CLI0025,esta_vencida_al_corte_mean,esta vencida al corte prom.,facturas vencidas al corte,mayor_valor_mayor_riesgo,0.8,0.6176470588235294,0.615,3.42,10
