factura_id,cliente_id,num_corte,fecha_corte,monto,condicion_dias,antiguedad_meses,tiene_garantia,sector_retail,sector_manufactura,sector_servicios,sector_construccion,sector_agro,sector_tecnologia,sector_salud,sector_transporte,num_facturas_prev,mora_promedio_hist,mora_ultimo_tramo,tasa_cumplimiento,monto_promedio_hist,ratio_monto,moras_consecutivas,num_gestiones_factura,dias_desde_ultima_gestion,dias_desde_emision,dias_hasta_vence,tasa_contacto_cliente,ultimo_resultado_enc,num_no_contesta_cons,tiene_disputa_activa,tiene_promesa_activa,num_promesas_rotas,tasa_cumpl_promesas,promesas_total,target
FAC005155,CLI0001,8,2025-05-16,24646.39,90,17,1,0,0,0,0,1,0,0,0,30,21.32,22.0,0.2857,16141.98,1.5269,0,8,8.0,159,-69,0.6087,5.0,1,0,1,7,0.3636,11,+90
FAC005155,CLI0001,9,2025-07-01,24646.39,90,17,1,0,0,0,0,1,0,0,0,30,21.32,22.0,0.2857,16141.98,1.5269,0,9,46.0,205,-115,0.6087,8.0,0,0,0,7,0.3636,11,+90
FAC005155,CLI0001,10,2025-07-06,24646.39,90,17,1,0,0,0,0,1,0,0,0,30,21.32,22.0,0.2857,16141.98,1.5269,0,10,5.0,210,-120,0.6087,3.0,0,0,0,7,0.3636,11,+90
FAC005249,CLI0001,0,2024-12-19,31252.05,45,17,1,0,0,0,0,1,0,0,0,31,21.32,22.0,0.2857,16416.31,1.9037,0,0,,0,45,0.6087,,0,0,0,7,0.3636,11,on_time
FAC005249,CLI0001,1,2025-01-20,31252.05,45,17,1,0,0,0,0,1,0,0,0,31,21.32,22.0,0.2857,16416.31,1.9037,0,1,32.0,32,13,0.6087,3.0,0,0,0,7,0.3636,11,on_time
FAC005314,CLI0001,0,2024-12-29,18570.06,90,17,1,0,0,0,0,1,0,0,0,32,21.32,22.0,0.2857,16879.93,1.1001,0,0,,0,90,0.6143,,0,0,0,7,0.3636,11,+90
FAC005314,CLI0001,1,2025-02-25,18570.06,90,17,1,0,0,0,0,1,0,0,0,32,21.32,22.0,0.2857,16879.93,1.1001,0,1,58.0,58,32,0.6143,4.0,0,1,0,7,0.3636,11,+90
FAC005314,CLI0001,2,2025-05-23,18570.06,90,17,1,0,0,0,0,1,0,0,0,32,21.32,22.0,0.2857,16879.93,1.1001,0,2,87.0,145,-55,0.6143,6.0,1,1,0,7,0.3636,11,+90
FAC005314,CLI0001,3,2025-06-16,18570.06,90,17,1,0,0,0,0,1,0,0,0,32,21.32,22.0,0.2857,16879.93,1.1001,0,3,24.0,169,-79,0.6143,4.0,0,1,0,7,0.3636,11,+90
FAC005314,CLI0001,4,2025-06-18,18570.06,90,17,1,0,0,0,0,1,0,0,0,32,21.32,22.0,0.2857,16879.93,1.1001,0,4,2.0,171,-81,0.6143,2.0,0,0,1,7,0.3636,11,+90
FAC005314,CLI0001,5,2025-06-24,18570.06,90,17,1,0,0,0,0,1,0,0,0,32,21.32,22.0,0.2857,16879.93,1.1001,0,5,6.0,177,-87,0.6143,0.0,0,0,1,7,0.3636,11,+90
FAC005314,CLI0001,6,2025-07-07,18570.06,90,17,1,0,0,0,0,1,0,0,0,32,21.32,22.0,0.2857,16879.93,1.1001,0,6,13.0,190,-100,0.6143,8.0,0,0,0,7,0.3636,11,+90
FAC005314,CLI0001,7,2025-07-11,18570.06,90,17,1,0,0,0,0,1,0,0,0,32,21.32,22.0,0.2857,16879.93,1.1001,0,7,4.0,194,-104,0.6143,5.0,1,0,0,7,0.3636,11,+90
FAC005314,CLI0001,8,2025-07-16,18570.06,90,17,1,0,0,0,0,1,0,0,0,32,21.32,22.0,0.2857,16879.93,1.1001,0,8,5.0,199,-109,0.6143,8.0,0,0,0,7,0.3636,11,+90
FAC000014,CLI0002,0,2023-01-03,7552.02,90,34,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,7552.02,1.0,0,0,,0,90,0.5,,0,0,0,0,1.0,0,+90
FAC000014,CLI0002,1,2023-01-09,7552.02,90,34,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,7552.02,1.0,0,1,6.0,6,84,0.5,6.0,1,0,0,0,1.0,0,+90
FAC000014,CLI0002,2,2023-05-16,7552.02,90,34,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,7552.02,1.0,0,2,127.0,133,-43,0.5,6.0,2,0,0,0,1.0,0,+90
FAC000014,CLI0002,3,2023-05-20,7552.02,90,34,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,7552.02,1.0,0,3,4.0,137,-47,0.5,4.0,0,1,0,0,1.0,0,+90
FAC000014,CLI0002,4,2023-05-22,7552.02,90,34,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,7552.02,1.0,0,4,2.0,139,-49,0.5,2.0,0,0,1,0,1.0,0,+90
FAC000014,CLI0002,5,2023-05-23,7552.02,90,34,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,7552.02,1.0,0,5,1.0,140,-50,0.5,4.0,0,1,1,0,1.0,0,+90
FAC000014,CLI0002,6,2023-06-22,7552.02,90,34,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,7552.02,1.0,0,6,30.0,170,-80,0.5,8.0,0,0,0,0,1.0,0,+90
FAC000014,CLI0002,7,2023-06-27,7552.02,90,34,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,7552.02,1.0,0,7,5.0,175,-85,0.5,3.0,0,0,0,0,1.0,0,+90
FAC000225,CLI0002,0,2023-02-03,74065.06,45,34,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,7552.02,9.8073,0,0,,0,45,0.0,,0,0,0,0,1.0,0,+90
FAC000225,CLI0002,1,2023-04-06,74065.06,45,34,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,7552.02,9.8073,0,1,62.0,62,-17,0.0,3.0,0,0,0,0,1.0,0,+90
FAC000225,CLI0002,2,2023-04-12,74065.06,45,34,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,7552.02,9.8073,0,2,6.0,68,-23,0.0,1.0,0,0,0,0,1.0,0,+90
FAC000225,CLI0002,3,2023-04-16,74065.06,45,34,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,7552.02,9.8073,0,3,4.0,72,-27,0.0,7.0,1,0,0,0,1.0,0,+90
FAC000225,CLI0002,4,2023-04-18,74065.06,45,34,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,7552.02,9.8073,0,4,2.0,74,-29,0.0,3.0,0,0,0,0,1.0,0,+90
FAC000225,CLI0002,5,2023-04-22,74065.06,45,34,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,7552.02,9.8073,0,5,4.0,78,-33,0.0,5.0,1,0,0,0,1.0,0,+90
FAC000225,CLI0002,6,2023-04-24,74065.06,45,34,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,7552.02,9.8073,0,6,2.0,80,-35,0.0,5.0,2,0,0,0,1.0,0,+90
FAC000225,CLI0002,7,2023-05-31,74065.06,45,34,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,7552.02,9.8073,0,7,37.0,117,-72,0.0,8.0,0,0,0,0,1.0,0,+90
FAC000225,CLI0002,8,2023-06-04,74065.06,45,34,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,7552.02,9.8073,0,8,4.0,121,-76,0.0,5.0,1,0,0,0,1.0,0,+90
FAC000225,CLI0002,9,2023-06-12,74065.06,45,34,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,7552.02,9.8073,0,9,8.0,129,-84,0.0,8.0,0,0,0,0,1.0,0,+90
FAC000410,CLI0002,0,2023-03-03,35160.84,45,34,0,0,1,0,0,0,0,0,0,2,0.0,0.0,1.0,40808.54,0.8616,0,0,,0,45,0.0,,0,0,0,0,1.0,0,+30
FAC000410,CLI0002,1,2023-04-24,35160.84,45,34,0,0,1,0,0,0,0,0,0,2,0.0,0.0,1.0,40808.54,0.8616,0,1,52.0,52,-7,0.0,6.0,1,0,0,0,1.0,0,+30
FAC000509,CLI0002,0,2023-03-18,52515.51,45,34,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,38925.97,1.3491,0,0,,0,45,0.0,,0,0,0,0,1.0,0,+60
FAC000509,CLI0002,1,2023-03-22,52515.51,45,34,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,38925.97,1.3491,0,1,4.0,4,41,0.0,6.0,1,0,0,0,1.0,0,+60
FAC000509,CLI0002,2,2023-05-22,52515.51,45,34,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,38925.97,1.3491,0,2,61.0,65,-20,0.0,6.0,2,0,0,0,1.0,0,+60
FAC000509,CLI0002,3,2023-06-03,52515.51,45,34,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,38925.97,1.3491,0,3,12.0,77,-32,0.0,4.0,0,1,0,0,1.0,0,+60
FAC000509,CLI0002,4,2023-06-04,52515.51,45,34,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,38925.97,1.3491,0,4,1.0,78,-33,0.0,7.0,1,1,0,0,1.0,0,+60
FAC000509,CLI0002,5,2023-06-05,52515.51,45,34,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,38925.97,1.3491,0,5,1.0,79,-34,0.0,5.0,2,1,0,0,1.0,0,+60
FAC000559,CLI0002,0,2023-03-25,66477.23,60,34,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,42323.36,1.5707,0,0,,0,60,0.0,,0,0,0,0,1.0,0,+60
FAC000559,CLI0002,1,2023-05-01,66477.23,60,34,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,42323.36,1.5707,0,1,37.0,37,23,0.0,6.0,1,0,0,0,1.0,0,+60
FAC000559,CLI0002,2,2023-05-31,66477.23,60,34,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,42323.36,1.5707,0,2,30.0,67,-7,0.0,6.0,2,0,0,0,1.0,0,+60
FAC000559,CLI0002,3,2023-06-09,66477.23,60,34,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,42323.36,1.5707,0,3,9.0,76,-16,0.0,7.0,3,0,0,0,1.0,0,+60
FAC000559,CLI0002,4,2023-06-10,66477.23,60,34,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,42323.36,1.5707,0,4,1.0,77,-17,0.0,3.0,0,0,0,0,1.0,0,+60
FAC000559,CLI0002,5,2023-06-24,66477.23,60,34,0,0,1,0,0,0,0,0,0,4,0.0,0.0,1.0,42323.36,1.5707,0,5,14.0,91,-31,0.0,5.0,1,0,0,0,1.0,0,+60
FAC000704,CLI0002,0,2023-04-12,6651.77,30,34,0,0,1,0,0,0,0,0,0,5,0.0,0.0,1.0,47154.13,0.1411,0,0,,0,30,0.5,,0,0,0,0,1.0,0,+30
FAC000704,CLI0002,1,2023-05-13,6651.77,30,34,0,0,1,0,0,0,0,0,0,5,0.0,0.0,1.0,47154.13,0.1411,0,1,31.0,31,-1,0.5,6.0,1,0,0,0,1.0,0,+30
FAC000704,CLI0002,2,2023-05-14,6651.77,30,34,0,0,1,0,0,0,0,0,0,5,0.0,0.0,1.0,47154.13,0.1411,0,2,1.0,32,-2,0.5,6.0,2,0,0,0,1.0,0,+30
FAC000704,CLI0002,3,2023-05-25,6651.77,30,34,0,0,1,0,0,0,0,0,0,5,0.0,0.0,1.0,47154.13,0.1411,0,3,11.0,43,-13,0.5,0.0,0,0,0,0,1.0,0,+30
FAC001163,CLI0002,0,2023-06-10,48413.43,60,34,0,0,1,0,0,0,0,0,0,6,27.0,27.0,0.0,40403.74,1.1982,1,0,,0,60,0.3846,,0,0,0,1,0.0,1,+60
FAC001163,CLI0002,1,2023-08-19,48413.43,60,34,0,0,1,0,0,0,0,0,0,6,27.0,27.0,0.0,40403.74,1.1982,1,1,70.0,70,-10,0.3846,3.0,0,0,0,1,0.0,1,+60
FAC001163,CLI0002,2,2023-08-26,48413.43,60,34,0,0,1,0,0,0,0,0,0,6,27.0,27.0,0.0,40403.74,1.1982,1,2,7.0,77,-17,0.3846,8.0,0,0,0,1,0.0,1,+60
FAC001163,CLI0002,3,2023-09-04,48413.43,60,34,0,0,1,0,0,0,0,0,0,6,27.0,27.0,0.0,40403.74,1.1982,1,3,9.0,86,-26,0.3846,8.0,0,0,0,1,0.0,1,+60
FAC001163,CLI0002,4,2023-09-09,48413.43,60,34,0,0,1,0,0,0,0,0,0,6,27.0,27.0,0.0,40403.74,1.1982,1,4,5.0,91,-31,0.3846,8.0,0,0,0,1,0.0,1,+60
FAC001163,CLI0002,5,2023-09-14,48413.43,60,34,0,0,1,0,0,0,0,0,0,6,27.0,27.0,0.0,40403.74,1.1982,1,5,5.0,96,-36,0.3846,0.0,0,0,0,1,0.0,1,+60
FAC001283,CLI0002,0,2023-06-27,36253.97,60,34,0,0,1,0,0,0,0,0,0,7,46.6,37.0,0.0,41547.98,0.8726,0,0,,0,60,0.4333,,0,0,0,1,0.0,1,+90
FAC001283,CLI0002,1,2023-08-21,36253.97,60,34,0,0,1,0,0,0,0,0,0,7,46.6,37.0,0.0,41547.98,0.8726,0,1,55.0,55,5,0.4333,4.0,0,1,0,1,0.0,1,+90
FAC001283,CLI0002,2,2023-08-31,36253.97,60,34,0,0,1,0,0,0,0,0,0,7,46.6,37.0,0.0,41547.98,0.8726,0,2,10.0,65,-5,0.4333,2.0,0,0,1,1,0.0,1,+90
FAC001283,CLI0002,3,2023-09-23,36253.97,60,34,0,0,1,0,0,0,0,0,0,7,46.6,37.0,0.0,41547.98,0.8726,0,3,23.0,88,-28,0.4333,6.0,1,0,1,1,0.0,1,+90
FAC001283,CLI0002,4,2023-10-11,36253.97,60,34,0,0,1,0,0,0,0,0,0,7,46.6,37.0,0.0,41547.98,0.8726,0,4,18.0,106,-46,0.4333,2.0,0,0,1,1,0.0,1,+90
FAC001283,CLI0002,5,2023-12-01,36253.97,60,34,0,0,1,0,0,0,0,0,0,7,46.6,37.0,0.0,41547.98,0.8726,0,5,51.0,157,-97,0.4333,5.0,1,0,0,1,0.0,1,+90
FAC001559,CLI0002,0,2023-08-01,55716.88,90,34,0,0,1,0,0,0,0,0,0,8,54.0,37.0,0.0,40886.23,1.3627,0,0,,0,90,0.4333,,0,0,0,1,0.0,1,+30
FAC001559,CLI0002,1,2023-11-07,55716.88,90,34,0,0,1,0,0,0,0,0,0,8,54.0,37.0,0.0,40886.23,1.3627,0,1,98.0,98,-8,0.4333,6.0,1,0,0,1,0.0,1,+30
FAC001581,CLI0002,0,2023-08-05,75528.75,90,34,0,0,1,0,0,0,0,0,0,9,54.0,37.0,0.0,42534.08,1.7757,0,0,,0,90,0.4333,,0,0,0,1,0.0,1,+90
FAC001581,CLI0002,1,2023-10-29,75528.75,90,34,0,0,1,0,0,0,0,0,0,9,54.0,37.0,0.0,42534.08,1.7757,0,1,85.0,85,5,0.4333,2.0,0,0,1,1,0.0,1,+90
FAC001581,CLI0002,2,2023-12-03,75528.75,90,34,0,0,1,0,0,0,0,0,0,9,54.0,37.0,0.0,42534.08,1.7757,0,2,35.0,120,-30,0.4333,2.0,0,0,1,1,0.0,1,+90
FAC001581,CLI0002,3,2023-12-16,75528.75,90,34,0,0,1,0,0,0,0,0,0,9,54.0,37.0,0.0,42534.08,1.7757,0,3,13.0,133,-43,0.4333,6.0,1,0,1,1,0.0,1,+90
FAC001581,CLI0002,4,2023-12-26,75528.75,90,34,0,0,1,0,0,0,0,0,0,9,54.0,37.0,0.0,42534.08,1.7757,0,4,10.0,143,-53,0.4333,6.0,2,0,0,1,0.0,1,+90
FAC001581,CLI0002,5,2024-01-05,75528.75,90,34,0,0,1,0,0,0,0,0,0,9,54.0,37.0,0.0,42534.08,1.7757,0,5,10.0,153,-63,0.4333,5.0,3,0,0,1,0.0,1,+90
FAC001581,CLI0002,6,2024-01-16,75528.75,90,34,0,0,1,0,0,0,0,0,0,9,54.0,37.0,0.0,42534.08,1.7757,0,6,11.0,164,-74,0.4333,5.0,4,0,0,1,0.0,1,+90
FAC001581,CLI0002,7,2024-01-23,75528.75,90,34,0,0,1,0,0,0,0,0,0,9,54.0,37.0,0.0,42534.08,1.7757,0,7,7.0,171,-81,0.4333,8.0,0,0,0,1,0.0,1,+90
FAC001727,CLI0002,0,2023-08-26,36145.19,90,34,0,0,1,0,0,0,0,0,0,10,54.0,37.0,0.0,45833.55,0.7886,0,0,,0,90,0.4848,,0,0,0,1,0.0,1,+60
FAC001727,CLI0002,1,2023-11-25,36145.19,90,34,0,0,1,0,0,0,0,0,0,10,54.0,37.0,0.0,45833.55,0.7886,0,1,91.0,91,-1,0.4848,2.0,0,0,1,1,0.0,1,+60
FAC001727,CLI0002,2,2023-11-29,36145.19,90,34,0,0,1,0,0,0,0,0,0,10,54.0,37.0,0.0,45833.55,0.7886,0,2,4.0,95,-5,0.4848,6.0,1,0,1,1,0.0,1,+60
FAC001727,CLI0002,3,2024-01-03,36145.19,90,34,0,0,1,0,0,0,0,0,0,10,54.0,37.0,0.0,45833.55,0.7886,0,3,35.0,130,-40,0.4848,6.0,2,0,0,1,0.0,1,+60
FAC001768,CLI0002,0,2023-09-03,71374.99,30,34,0,0,1,0,0,0,0,0,0,11,54.0,37.0,0.0,44952.79,1.5878,0,0,,0,30,0.5,,0,0,0,1,0.0,2,+60
FAC001768,CLI0002,1,2023-10-07,71374.99,30,34,0,0,1,0,0,0,0,0,0,11,54.0,37.0,0.0,44952.79,1.5878,0,1,34.0,34,-4,0.5,4.0,0,1,0,1,0.0,2,+60
FAC001768,CLI0002,2,2023-10-29,71374.99,30,34,0,0,1,0,0,0,0,0,0,11,54.0,37.0,0.0,44952.79,1.5878,0,2,22.0,56,-26,0.5,2.0,0,0,1,1,0.0,2,+60
FAC001768,CLI0002,3,2023-10-31,71374.99,30,34,0,0,1,0,0,0,0,0,0,11,54.0,37.0,0.0,44952.79,1.5878,0,3,2.0,58,-28,0.5,6.0,1,0,1,1,0.0,2,+60
FAC001768,CLI0002,4,2023-11-02,71374.99,30,34,0,0,1,0,0,0,0,0,0,11,54.0,37.0,0.0,44952.79,1.5878,0,4,2.0,60,-30,0.5,6.0,2,0,1,1,0.0,2,+60
FAC001768,CLI0002,5,2023-11-15,71374.99,30,34,0,0,1,0,0,0,0,0,0,11,54.0,37.0,0.0,44952.79,1.5878,0,5,13.0,73,-43,0.5,5.0,3,0,1,1,0.0,2,+60
FAC001768,CLI0002,6,2023-11-27,71374.99,30,34,0,0,1,0,0,0,0,0,0,11,54.0,37.0,0.0,44952.79,1.5878,0,6,12.0,85,-55,0.5,5.0,4,0,0,1,0.0,2,+60
FAC001936,CLI0002,0,2023-09-28,49089.66,60,34,0,0,1,0,0,0,0,0,0,12,54.0,37.0,0.0,47154.64,1.041,0,0,,0,60,0.5263,,0,0,0,1,0.0,2,+90
FAC001936,CLI0002,1,2023-10-27,49089.66,60,34,0,0,1,0,0,0,0,0,0,12,54.0,37.0,0.0,47154.64,1.041,0,1,29.0,29,31,0.5263,2.0,0,0,1,1,0.0,2,+90
FAC001936,CLI0002,2,2023-12-30,49089.66,60,34,0,0,1,0,0,0,0,0,0,12,54.0,37.0,0.0,47154.64,1.041,0,2,64.0,93,-33,0.5263,6.0,1,0,0,1,0.0,2,+90
FAC001936,CLI0002,3,2023-12-31,49089.66,60,34,0,0,1,0,0,0,0,0,0,12,54.0,37.0,0.0,47154.64,1.041,0,3,1.0,94,-34,0.5263,6.0,2,0,0,1,0.0,2,+90
FAC001936,CLI0002,4,2024-01-05,49089.66,60,34,0,0,1,0,0,0,0,0,0,12,54.0,37.0,0.0,47154.64,1.041,0,4,5.0,99,-39,0.5263,6.0,3,0,0,1,0.0,2,+90
FAC001936,CLI0002,5,2024-02-02,49089.66,60,34,0,0,1,0,0,0,0,0,0,12,54.0,37.0,0.0,47154.64,1.041,0,5,28.0,127,-67,0.5263,3.0,0,0,0,1,0.0,2,+90
FAC001936,CLI0002,6,2024-02-23,49089.66,60,34,0,0,1,0,0,0,0,0,0,12,54.0,37.0,0.0,47154.64,1.041,0,6,21.0,148,-88,0.5263,5.0,1,0,0,1,0.0,2,+90
FAC002078,CLI0002,0,2023-10-17,9123.5,30,34,0,0,1,0,0,0,0,0,0,13,53.71,36.67,0.0,47303.48,0.1929,0,0,,0,30,0.55,,0,0,0,1,0.0,3,+30
FAC002078,CLI0002,1,2023-11-15,9123.5,30,34,0,0,1,0,0,0,0,0,0,13,53.71,36.67,0.0,47303.48,0.1929,0,1,29.0,29,1,0.55,3.0,0,0,0,1,0.0,3,+30
FAC002078,CLI0002,2,2023-11-27,9123.5,30,34,0,0,1,0,0,0,0,0,0,13,53.71,36.67,0.0,47303.48,0.1929,0,2,12.0,41,-11,0.55,6.0,1,0,0,1,0.0,3,+30
FAC002078,CLI0002,3,2023-12-03,9123.5,30,34,0,0,1,0,0,0,0,0,0,13,53.71,36.67,0.0,47303.48,0.1929,0,3,6.0,47,-17,0.55,0.0,0,0,0,1,0.0,3,+30
FAC002126,CLI0002,0,2023-10-23,79966.65,30,34,0,0,1,0,0,0,0,0,0,14,53.71,36.67,0.0,44576.34,1.7939,0,0,,0,30,0.55,,0,0,0,1,0.0,3,+60
FAC002126,CLI0002,1,2023-12-21,79966.65,30,34,0,0,1,0,0,0,0,0,0,14,53.71,36.67,0.0,44576.34,1.7939,0,1,59.0,59,-29,0.55,6.0,1,0,0,1,0.0,3,+60
FAC002126,CLI0002,2,2024-01-12,79966.65,30,34,0,0,1,0,0,0,0,0,0,14,53.71,36.67,0.0,44576.34,1.7939,0,2,22.0,81,-51,0.55,6.0,2,0,0,1,0.0,3,+60
FAC002126,CLI0002,3,2024-01-19,79966.65,30,34,0,0,1,0,0,0,0,0,0,14,53.71,36.67,0.0,44576.34,1.7939,0,3,7.0,88,-58,0.55,4.0,0,1,0,1,0.0,3,+60
FAC002126,CLI0002,4,2024-01-20,79966.65,30,34,0,0,1,0,0,0,0,0,0,14,53.71,36.67,0.0,44576.34,1.7939,0,4,1.0,89,-59,0.55,6.0,1,1,0,1,0.0,3,+60
FAC002154,CLI0002,0,2023-10-26,46947.26,60,34,0,0,1,0,0,0,0,0,0,15,53.71,36.67,0.0,46935.7,1.0002,0,0,,0,60,0.55,,0,0,0,1,0.0,3,+60
FAC002154,CLI0002,1,2023-12-31,46947.26,60,34,0,0,1,0,0,0,0,0,0,15,53.71,36.67,0.0,46935.7,1.0002,0,1,66.0,66,-6,0.55,3.0,0,0,0,1,0.0,3,+60
FAC002154,CLI0002,2,2024-01-03,46947.26,60,34,0,0,1,0,0,0,0,0,0,15,53.71,36.67,0.0,46935.7,1.0002,0,2,3.0,69,-9,0.55,6.0,1,0,0,1,0.0,3,+60
FAC002154,CLI0002,3,2024-01-11,46947.26,60,34,0,0,1,0,0,0,0,0,0,15,53.71,36.67,0.0,46935.7,1.0002,0,3,8.0,77,-17,0.55,6.0,2,0,0,1,0.0,3,+60
FAC002154,CLI0002,4,2024-02-05,46947.26,60,34,0,0,1,0,0,0,0,0,0,15,53.71,36.67,0.0,46935.7,1.0002,0,4,25.0,102,-42,0.55,4.0,0,1,0,1,0.0,3,+60
FAC002154,CLI0002,5,2024-02-15,46947.26,60,34,0,0,1,0,0,0,0,0,0,15,53.71,36.67,0.0,46935.7,1.0002,0,5,10.0,112,-52,0.55,8.0,0,0,0,1,0.0,3,+60
FAC002201,CLI0002,0,2023-11-01,38699.06,45,34,0,0,1,0,0,0,0,0,0,16,53.71,36.67,0.0,46936.42,0.8245,0,0,,0,45,0.5682,,0,0,0,1,0.0,6,+90
FAC002201,CLI0002,1,2023-12-24,38699.06,45,34,0,0,1,0,0,0,0,0,0,16,53.71,36.67,0.0,46936.42,0.8245,0,1,53.0,53,-8,0.5682,6.0,1,0,0,1,0.0,6,+90
FAC002201,CLI0002,2,2024-01-12,38699.06,45,34,0,0,1,0,0,0,0,0,0,16,53.71,36.67,0.0,46936.42,0.8245,0,2,19.0,72,-27,0.5682,6.0,2,0,0,1,0.0,6,+90
FAC002201,CLI0002,3,2024-01-15,38699.06,45,34,0,0,1,0,0,0,0,0,0,16,53.71,36.67,0.0,46936.42,0.8245,0,3,3.0,75,-30,0.5682,0.0,0,0,0,1,0.0,6,+90
FAC002201,CLI0002,4,2024-01-27,38699.06,45,34,0,0,1,0,0,0,0,0,0,16,53.71,36.67,0.0,46936.42,0.8245,0,4,12.0,87,-42,0.5682,6.0,1,0,0,1,0.0,6,+90
FAC002201,CLI0002,5,2024-02-02,38699.06,45,34,0,0,1,0,0,0,0,0,0,16,53.71,36.67,0.0,46936.42,0.8245,0,5,6.0,93,-48,0.5682,4.0,0,1,0,1,0.0,6,+90
FAC002201,CLI0002,6,2024-02-04,38699.06,45,34,0,0,1,0,0,0,0,0,0,16,53.71,36.67,0.0,46936.42,0.8245,0,6,2.0,95,-50,0.5682,5.0,1,1,0,1,0.0,6,+90
FAC002201,CLI0002,7,2024-02-11,38699.06,45,34,0,0,1,0,0,0,0,0,0,16,53.71,36.67,0.0,46936.42,0.8245,0,7,7.0,102,-57,0.5682,2.0,0,0,1,1,0.0,6,+90
FAC002201,CLI0002,8,2024-02-22,38699.06,45,34,0,0,1,0,0,0,0,0,0,16,53.71,36.67,0.0,46936.42,0.8245,0,8,11.0,113,-68,0.5682,3.0,0,0,1,1,0.0,6,+90
FAC002201,CLI0002,9,2024-02-23,38699.06,45,34,0,0,1,0,0,0,0,0,0,16,53.71,36.67,0.0,46936.42,0.8245,0,9,1.0,114,-69,0.5682,4.0,0,1,1,1,0.0,6,+90
FAC002201,CLI0002,10,2024-02-29,38699.06,45,34,0,0,1,0,0,0,0,0,0,16,53.71,36.67,0.0,46936.42,0.8245,0,10,6.0,120,-75,0.5682,8.0,0,0,1,1,0.0,6,+90
FAC002251,CLI0002,0,2023-11-09,73453.68,90,34,0,0,1,0,0,0,0,0,0,17,53.71,36.67,0.0,46451.87,1.5813,0,0,,0,90,0.5435,,0,0,0,2,0.0,6,+90
FAC002251,CLI0002,1,2024-03-03,73453.68,90,34,0,0,1,0,0,0,0,0,0,17,53.71,36.67,0.0,46451.87,1.5813,0,1,115.0,115,-25,0.5435,8.0,0,0,0,2,0.0,6,+90
FAC002251,CLI0002,2,2024-03-05,73453.68,90,34,0,0,1,0,0,0,0,0,0,17,53.71,36.67,0.0,46451.87,1.5813,0,2,2.0,117,-27,0.5435,3.0,0,0,0,2,0.0,6,+90
FAC002251,CLI0002,3,2024-03-30,73453.68,90,34,0,0,1,0,0,0,0,0,0,17,53.71,36.67,0.0,46451.87,1.5813,0,3,25.0,142,-52,0.5435,4.0,0,1,0,2,0.0,6,+90
FAC002251,CLI0002,4,2024-03-31,73453.68,90,34,0,0,1,0,0,0,0,0,0,17,53.71,36.67,0.0,46451.87,1.5813,0,4,1.0,143,-53,0.5435,6.0,1,1,0,2,0.0,6,+90
FAC002251,CLI0002,5,2024-04-24,73453.68,90,34,0,0,1,0,0,0,0,0,0,17,53.71,36.67,0.0,46451.87,1.5813,0,5,24.0,167,-77,0.5435,5.0,2,1,0,2,0.0,6,+90
FAC002251,CLI0002,6,2024-05-10,73453.68,90,34,0,0,1,0,0,0,0,0,0,17,53.71,36.67,0.0,46451.87,1.5813,0,6,16.0,183,-93,0.5435,2.0,0,0,1,2,0.0,6,+90
FAC002251,CLI0002,7,2024-05-16,73453.68,90,34,0,0,1,0,0,0,0,0,0,17,53.71,36.67,0.0,46451.87,1.5813,0,7,6.0,189,-99,0.5435,8.0,0,0,0,2,0.0,6,+90
FAC002251,CLI0002,8,2024-05-30,73453.68,90,34,0,0,1,0,0,0,0,0,0,17,53.71,36.67,0.0,46451.87,1.5813,0,8,14.0,203,-113,0.5435,2.0,0,0,1,2,0.0,6,+90
