gestion_id,factura_id,cliente_id,fecha_gestion,canal,contacto_exitoso,resultado,motivo_no_pago,dias_mora_en_gestion
GES000321,FAC000149,CLI0127,2023-05-28,llamada,1,en_proceso_interno,en_proceso_de_pago,35
GES000322,FAC000149,CLI0127,2023-05-31,llamada,0,no_contesta,,38
GES000323,FAC000149,CLI0127,2023-06-03,visita,0,cliente_ausente,,41
GES000324,FAC000149,CLI0127,2023-06-05,visita,1,en_proceso_interno,disputa_factura,43
GES000325,FAC000150,CLI0151,2023-03-17,whatsapp,0,no_contesta,,23
GES000326,FAC000150,CLI0151,2023-03-23,email,0,no_contesta,,29
GES000327,FAC000150,CLI0151,2023-03-28,llamada,0,numero_invalido,,34
GES000328,FAC000150,CLI0151,2023-04-20,llamada,0,no_contesta,,57
GES000329,FAC000150,CLI0151,2023-04-24,visita,0,cliente_ausente,,61
GES000330,FAC000150,CLI0151,2023-04-25,visita,1,disputa_monto,flujo_de_caja,62
GES000331,FAC000154,CLI0024,2023-03-02,whatsapp,1,en_proceso_interno,,0
GES000332,FAC000155,CLI0070,2023-02-07,whatsapp,1,confirma_pago,,0
GES000333,FAC000155,CLI0070,2023-03-21,email,0,no_contesta,,11
GES000334,FAC000155,CLI0070,2023-04-04,llamada,1,rechazo_pago,disputa_factura,25
GES000335,FAC000155,CLI0070,2023-04-18,llamada,0,numero_invalido,,39
GES000336,FAC000155,CLI0070,2023-04-28,visita,0,cliente_ausente,,49
GES000337,FAC000155,CLI0070,2023-05-01,visita,0,cliente_ausente,,52
GES000338,FAC000155,CLI0070,2023-05-22,carta_notarial,1,confirma_pago,,73
GES000339,FAC000155,CLI0070,2023-05-26,carta_notarial,1,rechazo_pago,promete_pagar,77
GES000340,FAC000156,CLI0078,2023-03-03,whatsapp,0,numero_invalido,,0
GES000341,FAC000158,CLI0119,2023-03-29,whatsapp,0,no_contesta,,4
GES000342,FAC000158,CLI0119,2023-03-30,email,0,no_contesta,,5
GES000343,FAC000159,CLI0136,2023-02-24,whatsapp,1,pagado,,1
GES000344,FAC000159,CLI0136,2023-02-26,email,1,promesa_de_pago,promete_pagar,3
GES000345,FAC000160,CLI0143,2023-04-11,whatsapp,1,disputa_monto,,0
GES000346,FAC000160,CLI0143,2023-04-30,email,0,no_contesta,,6
GES000347,FAC000160,CLI0143,2023-05-09,llamada,1,disputa_monto,desconoce_deuda,15
GES000348,FAC000160,CLI0143,2023-06-09,llamada,1,pagado,,46
GES000349,FAC000160,CLI0143,2023-06-18,visita,0,cliente_ausente,,55
GES000350,FAC000161,CLI0165,2023-03-26,whatsapp,0,no_contesta,,1
GES000351,FAC000161,CLI0165,2023-03-27,email,1,disputa_monto,rechazo_total,2
GES000352,FAC000162,CLI0187,2023-03-11,whatsapp,1,disputa_monto,promete_pagar,1
GES000353,FAC000164,CLI0031,2023-02-19,whatsapp,1,confirma_pago,,0
GES000354,FAC000165,CLI0087,2023-03-15,whatsapp,1,en_proceso_interno,,0
GES000355,FAC000165,CLI0087,2023-03-30,email,1,rechazo_pago,flujo_de_caja,4
GES000356,FAC000165,CLI0087,2023-04-29,llamada,1,rechazo_pago,problemas_internos,34
GES000357,FAC000165,CLI0087,2023-04-30,llamada,1,disputa_monto,disputa_factura,35
GES000358,FAC000165,CLI0087,2023-05-20,visita,1,disputa_monto,problemas_internos,55
GES000359,FAC000165,CLI0087,2023-05-23,visita,1,en_proceso_interno,disputa_factura,58
GES000360,FAC000165,CLI0087,2023-05-31,carta_notarial,0,cliente_ausente,,66
GES000361,FAC000165,CLI0087,2023-06-13,carta_notarial,1,rechazo_pago,en_proceso_de_pago,79
GES000362,FAC000165,CLI0087,2023-07-24,carta_notarial,1,promesa_de_pago,flujo_de_caja,120
GES000363,FAC000167,CLI0128,2023-04-02,whatsapp,0,no_contesta,,0
GES000364,FAC000167,CLI0128,2023-04-28,email,0,no_contesta,,3
GES000365,FAC000167,CLI0128,2023-05-04,llamada,1,promesa_de_pago,rechazo_total,9
GES000366,FAC000167,CLI0128,2023-05-10,llamada,0,no_contesta,,15
GES000367,FAC000167,CLI0128,2023-05-23,visita,0,cliente_ausente,,28
GES000368,FAC000169,CLI0157,2023-02-02,whatsapp,1,promesa_de_pago,,0
GES000369,FAC000169,CLI0157,2023-04-05,email,0,no_contesta,,10
GES000370,FAC000169,CLI0157,2023-04-10,llamada,0,no_contesta,,15
GES000371,FAC000169,CLI0157,2023-04-23,llamada,0,no_contesta,,28
GES000372,FAC000169,CLI0157,2023-04-27,visita,0,cliente_ausente,,32
GES000373,FAC000169,CLI0157,2023-05-04,visita,0,cliente_ausente,,39
GES000374,FAC000169,CLI0157,2023-06-10,carta_notarial,1,rechazo_pago,flujo_de_caja,76
GES000375,FAC000169,CLI0157,2023-06-27,carta_notarial,1,en_proceso_interno,desconoce_deuda,93
GES000376,FAC000170,CLI0177,2023-03-14,whatsapp,1,en_proceso_interno,problemas_internos,3
GES000377,FAC000170,CLI0177,2023-03-27,email,0,no_contesta,,16
GES000378,FAC000170,CLI0177,2023-03-28,llamada,0,numero_invalido,,17
GES000379,FAC000170,CLI0177,2023-03-29,llamada,0,numero_invalido,,18
GES000380,FAC000170,CLI0177,2023-04-01,visita,1,pagado,,21
GES000381,FAC000170,CLI0177,2023-04-13,visita,0,cliente_ausente,,33
GES000382,FAC000171,CLI0180,2023-02-28,whatsapp,1,promesa_de_pago,,0
GES000383,FAC000173,CLI0042,2023-02-08,whatsapp,0,no_contesta,,0
GES000384,FAC000173,CLI0042,2023-02-26,email,0,no_contesta,,1
GES000385,FAC000173,CLI0042,2023-03-08,llamada,1,promesa_de_pago,rechazo_total,11
GES000386,FAC000174,CLI0071,2023-02-06,whatsapp,1,en_proceso_interno,,0
GES000387,FAC000174,CLI0071,2023-05-04,email,0,no_contesta,,8
GES000388,FAC000174,CLI0071,2023-05-08,llamada,0,no_contesta,,12
GES000389,FAC000175,CLI0085,2023-02-06,whatsapp,1,en_proceso_interno,,0
GES000390,FAC000175,CLI0085,2023-03-15,email,0,no_contesta,,18
GES000391,FAC000175,CLI0085,2023-03-17,llamada,1,en_proceso_interno,en_proceso_de_pago,20
GES000392,FAC000177,CLI0166,2023-02-04,whatsapp,0,no_contesta,,0
GES000393,FAC000177,CLI0166,2023-03-18,email,1,confirma_pago,,6
GES000394,FAC000177,CLI0166,2023-03-30,llamada,1,disputa_monto,problemas_internos,18
GES000395,FAC000177,CLI0166,2023-04-08,llamada,0,no_contesta,,27
GES000396,FAC000177,CLI0166,2023-04-10,visita,0,cliente_ausente,,29
GES000397,FAC000177,CLI0166,2023-04-15,visita,0,cliente_ausente,,34
GES000398,FAC000178,CLI0006,2023-03-05,whatsapp,1,disputa_monto,,0
GES000399,FAC000179,CLI0037,2023-03-02,whatsapp,0,no_contesta,,0
GES000400,FAC000179,CLI0037,2023-04-28,email,0,no_contesta,,1
GES000401,FAC000180,CLI0113,2023-03-25,whatsapp,0,no_contesta,,12
GES000402,FAC000180,CLI0113,2023-04-16,email,1,rechazo_pago,flujo_de_caja,34
GES000403,FAC000180,CLI0113,2023-04-22,llamada,0,no_contesta,,40
GES000404,FAC000180,CLI0113,2023-04-23,llamada,0,no_contesta,,41
GES000405,FAC000180,CLI0113,2023-04-24,visita,0,cliente_ausente,,42
GES000406,FAC000180,CLI0113,2023-04-26,visita,1,en_proceso_interno,promete_pagar,44
GES000407,FAC000180,CLI0113,2023-05-28,carta_notarial,0,cliente_ausente,,76
GES000408,FAC000181,CLI0118,2023-02-14,whatsapp,0,no_contesta,,0
GES000409,FAC000182,CLI0129,2023-02-28,whatsapp,1,promesa_de_pago,desconoce_deuda,2
GES000410,FAC000182,CLI0129,2023-03-10,email,1,promesa_de_pago,promete_pagar,12
GES000411,FAC000184,CLI0157,2023-04-08,whatsapp,1,rechazo_pago,problemas_internos,26
GES000412,FAC000184,CLI0157,2023-04-18,email,1,confirma_pago,,36
GES000413,FAC000184,CLI0157,2023-05-02,llamada,0,no_contesta,,50
GES000414,FAC000184,CLI0157,2023-05-04,llamada,0,no_contesta,,52
GES000415,FAC000185,CLI0187,2023-03-15,whatsapp,0,no_contesta,,17
GES000416,FAC000186,CLI0192,2023-01-30,whatsapp,0,no_contesta,,0
GES000417,FAC000186,CLI0192,2023-03-02,email,0,no_contesta,,0
GES000418,FAC000186,CLI0192,2023-03-30,llamada,0,no_contesta,,2
GES000419,FAC000186,CLI0192,2023-04-01,llamada,1,en_proceso_interno,en_proceso_de_pago,4
GES000420,FAC000186,CLI0192,2023-05-06,visita,1,disputa_monto,flujo_de_caja,39
GES000421,FAC000187,CLI0193,2023-03-19,whatsapp,0,no_contesta,,0
GES000422,FAC000188,CLI0010,2023-04-12,whatsapp,0,no_contesta,,0
GES000423,FAC000189,CLI0023,2023-02-15,whatsapp,1,disputa_monto,,0
GES000424,FAC000190,CLI0028,2023-04-04,whatsapp,1,confirma_pago,,6
GES000425,FAC000190,CLI0028,2023-04-07,email,0,no_contesta,,9
GES000426,FAC000191,CLI0064,2023-02-20,whatsapp,1,promesa_de_pago,,0
GES000427,FAC000192,CLI0196,2023-02-28,whatsapp,1,promesa_de_pago,,0
GES000428,FAC000192,CLI0196,2023-04-09,email,1,promesa_de_pago,desconoce_deuda,11
GES000429,FAC000193,CLI0010,2023-03-22,whatsapp,1,promesa_de_pago,,0
GES000430,FAC000195,CLI0087,2023-03-17,whatsapp,0,no_contesta,,2
GES000431,FAC000195,CLI0087,2023-03-24,email,0,no_contesta,,9
GES000432,FAC000195,CLI0087,2023-03-31,llamada,0,no_contesta,,16
GES000433,FAC000195,CLI0087,2023-04-12,llamada,0,no_contesta,,28
GES000434,FAC000196,CLI0095,2023-04-05,whatsapp,1,confirma_pago,,21
GES000435,FAC000197,CLI0127,2023-02-14,whatsapp,1,confirma_pago,,0
GES000436,FAC000197,CLI0127,2023-05-01,email,1,promesa_de_pago,disputa_factura,2
GES000437,FAC000197,CLI0127,2023-05-06,llamada,1,promesa_de_pago,disputa_factura,7
GES000438,FAC000197,CLI0127,2023-05-29,llamada,0,no_contesta,,30
GES000439,FAC000197,CLI0127,2023-06-11,visita,0,cliente_ausente,,43
GES000440,FAC000197,CLI0127,2023-06-13,visita,1,rechazo_pago,desconoce_deuda,45
GES000441,FAC000197,CLI0127,2023-06-19,carta_notarial,1,en_proceso_interno,desconoce_deuda,51
GES000442,FAC000197,CLI0127,2023-06-23,carta_notarial,1,en_proceso_interno,disputa_factura,55
GES000443,FAC000198,CLI0161,2023-03-02,whatsapp,1,disputa_monto,flujo_de_caja,2
GES000444,FAC000198,CLI0161,2023-03-06,email,1,pagado,,6
GES000445,FAC000198,CLI0161,2023-03-07,llamada,0,no_contesta,,7
GES000446,FAC000198,CLI0161,2023-03-12,llamada,0,no_contesta,,12
GES000447,FAC000198,CLI0161,2023-03-25,visita,0,cliente_ausente,,25
GES000448,FAC000199,CLI0171,2023-03-22,whatsapp,1,promesa_de_pago,,0
GES000449,FAC000199,CLI0171,2023-04-30,email,0,no_contesta,,1
GES000450,FAC000199,CLI0171,2023-05-03,llamada,0,numero_invalido,,4
GES000451,FAC000199,CLI0171,2023-06-03,llamada,0,no_contesta,,35
GES000452,FAC000199,CLI0171,2023-06-17,visita,1,rechazo_pago,en_proceso_de_pago,49
GES000453,FAC000199,CLI0171,2023-06-26,visita,1,pagado,,58
GES000454,FAC000199,CLI0171,2023-06-30,carta_notarial,0,cliente_ausente,,62
GES000455,FAC000200,CLI0001,2023-03-03,whatsapp,0,no_contesta,,2
GES000456,FAC000200,CLI0001,2023-03-19,email,0,no_contesta,,18
GES000457,FAC000200,CLI0001,2023-04-05,llamada,1,rechazo_pago,disputa_factura,35
GES000458,FAC000200,CLI0001,2023-04-16,llamada,0,no_contesta,,46
GES000459,FAC000200,CLI0001,2023-04-27,visita,1,disputa_monto,disputa_factura,57
GES000460,FAC000200,CLI0001,2023-04-28,visita,0,cliente_ausente,,58
GES000461,FAC000201,CLI0003,2023-02-16,whatsapp,1,disputa_monto,,0
GES000462,FAC000201,CLI0003,2023-04-15,email,0,no_contesta,,15
GES000463,FAC000201,CLI0003,2023-04-22,llamada,0,no_contesta,,22
GES000464,FAC000201,CLI0003,2023-05-01,llamada,0,no_contesta,,31
GES000465,FAC000203,CLI0040,2023-03-12,whatsapp,1,en_proceso_interno,flujo_de_caja,11
GES000466,FAC000203,CLI0040,2023-03-13,email,0,no_contesta,,12
GES000467,FAC000203,CLI0040,2023-03-18,llamada,0,no_contesta,,17
GES000468,FAC000203,CLI0040,2023-03-25,llamada,1,promesa_de_pago,problemas_internos,24
GES000469,FAC000203,CLI0040,2023-04-03,visita,0,cliente_ausente,,33
GES000470,FAC000203,CLI0040,2023-04-11,visita,1,rechazo_pago,rechazo_total,41
GES000471,FAC000204,CLI0061,2023-03-01,whatsapp,1,promesa_de_pago,,0
GES000472,FAC000204,CLI0061,2023-04-02,email,0,no_contesta,,17
GES000473,FAC000204,CLI0061,2023-04-05,llamada,0,no_contesta,,20
GES000474,FAC000204,CLI0061,2023-04-09,llamada,0,no_contesta,,24
GES000475,FAC000204,CLI0061,2023-04-27,visita,0,cliente_ausente,,42
GES000476,FAC000205,CLI0135,2023-02-08,whatsapp,0,no_contesta,,0
GES000477,FAC000205,CLI0135,2023-03-11,email,0,no_contesta,,10
GES000478,FAC000205,CLI0135,2023-04-16,llamada,0,no_contesta,,46
GES000479,FAC000206,CLI0157,2023-04-06,whatsapp,0,no_contesta,,6
GES000480,FAC000206,CLI0157,2023-04-26,email,1,disputa_monto,problemas_internos,26
GES000481,FAC000206,CLI0157,2023-04-29,llamada,0,no_contesta,,29
GES000482,FAC000206,CLI0157,2023-05-20,llamada,0,no_contesta,,50
GES000483,FAC000206,CLI0157,2023-05-22,visita,1,en_proceso_interno,disputa_factura,52
GES000484,FAC000206,CLI0157,2023-05-23,visita,1,promesa_de_pago,rechazo_total,53
GES000485,FAC000207,CLI0030,2023-02-13,whatsapp,0,numero_invalido,,0
GES000486,FAC000208,CLI0119,2023-02-03,whatsapp,1,promesa_de_pago,,0
GES000487,FAC000208,CLI0119,2023-03-13,email,0,no_contesta,,11
GES000488,FAC000209,CLI0120,2023-03-18,whatsapp,1,en_proceso_interno,problemas_internos,16
GES000489,FAC000209,CLI0120,2023-03-27,email,0,no_contesta,,25
GES000490,FAC000209,CLI0120,2023-04-24,llamada,1,disputa_monto,desconoce_deuda,53
GES000491,FAC000211,CLI0007,2023-03-10,whatsapp,1,confirma_pago,,0
GES000492,FAC000212,CLI0032,2023-05-04,whatsapp,1,promesa_de_pago,disputa_factura,2
GES000493,FAC000213,CLI0060,2023-05-03,whatsapp,1,confirma_pago,,1
GES000494,FAC000213,CLI0060,2023-05-05,email,0,no_contesta,,3
GES000495,FAC000213,CLI0060,2023-05-09,llamada,1,rechazo_pago,en_proceso_de_pago,7
GES000496,FAC000213,CLI0060,2023-06-04,llamada,1,rechazo_pago,flujo_de_caja,33
GES000497,FAC000213,CLI0060,2023-06-12,visita,0,cliente_ausente,,41
GES000498,FAC000214,CLI0169,2023-03-06,whatsapp,1,pagado,,3
GES000499,FAC000214,CLI0169,2023-03-08,email,0,no_contesta,,5
GES000500,FAC000215,CLI0173,2023-02-20,whatsapp,1,confirma_pago,,0
GES000501,FAC000217,CLI0018,2023-02-22,whatsapp,1,promesa_de_pago,,0
GES000502,FAC000217,CLI0018,2023-03-07,email,0,no_contesta,,3
GES000503,FAC000217,CLI0018,2023-03-16,llamada,1,pagado,,12
GES000504,FAC000219,CLI0053,2023-04-19,whatsapp,1,disputa_monto,en_proceso_de_pago,31
GES000505,FAC000219,CLI0053,2023-04-30,email,0,no_contesta,,42
GES000506,FAC000219,CLI0053,2023-06-04,llamada,0,no_contesta,,77
GES000507,FAC000219,CLI0053,2023-06-10,llamada,0,no_contesta,,83
GES000508,FAC000219,CLI0053,2023-06-13,visita,0,cliente_ausente,,86
GES000509,FAC000220,CLI0075,2023-03-16,whatsapp,0,no_contesta,,0
GES000510,FAC000221,CLI0100,2023-03-24,whatsapp,0,no_contesta,,5
GES000511,FAC000221,CLI0100,2023-04-03,email,0,no_contesta,,15
GES000512,FAC000222,CLI0116,2023-05-05,whatsapp,0,no_contesta,,2
GES000513,FAC000223,CLI0126,2023-02-13,whatsapp,1,confirma_pago,,0
GES000514,FAC000223,CLI0126,2023-04-04,email,0,no_contesta,,16
GES000515,FAC000224,CLI0184,2023-03-01,whatsapp,0,numero_invalido,,0
GES000516,FAC000224,CLI0184,2023-03-21,email,0,no_contesta,,2
GES000517,FAC000224,CLI0184,2023-03-27,llamada,0,no_contesta,,8
GES000518,FAC000225,CLI0002,2023-04-06,whatsapp,1,en_proceso_interno,en_proceso_de_pago,17
GES000519,FAC000225,CLI0002,2023-04-12,email,1,confirma_pago,,23
GES000520,FAC000225,CLI0002,2023-04-16,llamada,0,numero_invalido,,27
GES000521,FAC000225,CLI0002,2023-04-18,llamada,1,en_proceso_interno,flujo_de_caja,29
GES000522,FAC000225,CLI0002,2023-04-22,visita,0,cliente_ausente,,33
GES000523,FAC000225,CLI0002,2023-04-24,visita,0,cliente_ausente,,35
GES000524,FAC000225,CLI0002,2023-05-31,carta_notarial,1,rechazo_pago,desconoce_deuda,72
GES000525,FAC000225,CLI0002,2023-06-04,carta_notarial,0,cliente_ausente,,76
GES000526,FAC000225,CLI0002,2023-06-12,carta_notarial,1,rechazo_pago,en_proceso_de_pago,84
GES000527,FAC000226,CLI0049,2023-05-08,whatsapp,0,no_contesta,,4
GES000528,FAC000226,CLI0049,2023-06-06,email,1,disputa_monto,flujo_de_caja,33
GES000529,FAC000226,CLI0049,2023-06-09,llamada,1,promesa_de_pago,flujo_de_caja,36
GES000530,FAC000226,CLI0049,2023-06-10,llamada,1,en_proceso_interno,disputa_factura,37
GES000531,FAC000227,CLI0075,2023-04-13,whatsapp,1,en_proceso_interno,,0
GES000532,FAC000227,CLI0075,2023-05-19,email,1,pagado,,15
GES000533,FAC000227,CLI0075,2023-06-22,llamada,0,no_contesta,,49
GES000534,FAC000227,CLI0075,2023-06-23,llamada,0,no_contesta,,50
GES000535,FAC000227,CLI0075,2023-06-29,visita,0,cliente_ausente,,56
GES000536,FAC000227,CLI0075,2023-07-03,visita,0,cliente_ausente,,60
GES000537,FAC000228,CLI0118,2023-03-27,whatsapp,1,en_proceso_interno,,0
GES000538,FAC000229,CLI0034,2023-03-16,whatsapp,1,disputa_monto,,0
GES000539,FAC000229,CLI0034,2023-05-12,email,1,disputa_monto,flujo_de_caja,7
GES000540,FAC000229,CLI0034,2023-05-17,llamada,0,no_contesta,,12
GES000541,FAC000231,CLI0128,2023-02-27,whatsapp,0,no_contesta,,0
GES000542,FAC000231,CLI0128,2023-03-24,email,0,no_contesta,,3
GES000543,FAC000231,CLI0128,2023-03-29,llamada,0,numero_invalido,,8
GES000544,FAC000232,CLI0054,2023-04-03,whatsapp,1,promesa_de_pago,,0
GES000545,FAC000232,CLI0054,2023-04-15,email,0,no_contesta,,9
GES000546,FAC000232,CLI0054,2023-04-19,llamada,0,no_contesta,,13
GES000547,FAC000232,CLI0054,2023-05-12,llamada,1,promesa_de_pago,promete_pagar,36
GES000548,FAC000232,CLI0054,2023-05-18,visita,0,cliente_ausente,,42
GES000549,FAC000233,CLI0077,2023-03-03,whatsapp,0,no_contesta,,0
GES000550,FAC000233,CLI0077,2023-03-10,email,0,no_contesta,,3
GES000551,FAC000233,CLI0077,2023-05-05,llamada,1,rechazo_pago,rechazo_total,59
GES000552,FAC000233,CLI0077,2023-06-14,llamada,0,numero_invalido,,99
GES000553,FAC000233,CLI0077,2023-06-22,visita,0,cliente_ausente,,107
GES000554,FAC000234,CLI0095,2023-05-08,whatsapp,1,confirma_pago,,2
GES000555,FAC000234,CLI0095,2023-05-09,email,1,rechazo_pago,flujo_de_caja,3
GES000556,FAC000234,CLI0095,2023-05-16,llamada,0,no_contesta,,10
GES000557,FAC000234,CLI0095,2023-05-31,llamada,1,rechazo_pago,problemas_internos,25
GES000558,FAC000234,CLI0095,2023-06-03,visita,1,disputa_monto,flujo_de_caja,28
GES000559,FAC000234,CLI0095,2023-06-18,visita,0,cliente_ausente,,43
GES000560,FAC000234,CLI0095,2023-06-20,carta_notarial,1,rechazo_pago,disputa_factura,45
GES000561,FAC000234,CLI0095,2023-07-03,carta_notarial,0,cliente_ausente,,58
GES000562,FAC000234,CLI0095,2023-07-04,carta_notarial,1,disputa_monto,desconoce_deuda,59
GES000563,FAC000234,CLI0095,2023-07-09,carta_notarial,1,rechazo_pago,flujo_de_caja,64
GES000564,FAC000235,CLI0101,2023-03-19,whatsapp,0,no_contesta,,0
GES000565,FAC000236,CLI0141,2023-02-27,whatsapp,0,no_contesta,,0
GES000566,FAC000236,CLI0141,2023-03-08,email,1,promesa_de_pago,rechazo_total,1
GES000567,FAC000236,CLI0141,2023-03-09,llamada,0,no_contesta,,2
GES000568,FAC000238,CLI0037,2023-02-21,whatsapp,1,confirma_pago,,0
GES000569,FAC000238,CLI0037,2023-04-17,email,1,en_proceso_interno,promete_pagar,10
GES000570,FAC000239,CLI0060,2023-03-11,whatsapp,1,confirma_pago,,3
GES000571,FAC000239,CLI0060,2023-03-15,email,0,no_contesta,,7
GES000572,FAC000239,CLI0060,2023-03-22,llamada,1,disputa_monto,en_proceso_de_pago,14
GES000573,FAC000240,CLI0075,2023-05-08,whatsapp,1,confirma_pago,,1
GES000574,FAC000240,CLI0075,2023-05-09,email,0,no_contesta,,2
GES000575,FAC000241,CLI0079,2023-04-28,whatsapp,1,disputa_monto,,0
GES000576,FAC000243,CLI0123,2023-04-01,whatsapp,1,confirma_pago,,0
GES000577,FAC000245,CLI0130,2023-03-10,whatsapp,0,no_contesta,,0
GES000578,FAC000246,CLI0134,2023-03-05,whatsapp,1,en_proceso_interno,,0
GES000579,FAC000247,CLI0142,2023-02-17,whatsapp,0,numero_invalido,,0
GES000580,FAC000247,CLI0142,2023-04-20,email,0,no_contesta,,28
GES000581,FAC000247,CLI0142,2023-05-07,llamada,0,numero_invalido,,45
GES000582,FAC000247,CLI0142,2023-05-11,llamada,1,promesa_de_pago,en_proceso_de_pago,49
GES000583,FAC000248,CLI0163,2023-02-19,whatsapp,0,no_contesta,,0
GES000584,FAC000248,CLI0163,2023-05-08,email,0,no_contesta,,1
GES000585,FAC000248,CLI0163,2023-06-12,llamada,0,no_contesta,,36
GES000586,FAC000248,CLI0163,2023-07-01,llamada,0,no_contesta,,55
GES000587,FAC000250,CLI0142,2023-02-21,whatsapp,1,en_proceso_interno,,0
GES000588,FAC000251,CLI0182,2023-02-17,whatsapp,1,confirma_pago,,0
GES000589,FAC000252,CLI0190,2023-02-28,whatsapp,0,no_contesta,,0
GES000590,FAC000253,CLI0196,2023-05-11,whatsapp,1,pagado,,3
GES000591,FAC000253,CLI0196,2023-05-12,email,0,no_contesta,,4
GES000592,FAC000253,CLI0196,2023-05-16,llamada,1,disputa_monto,promete_pagar,8
GES000593,FAC000255,CLI0036,2023-04-27,whatsapp,0,no_contesta,,0
GES000594,FAC000255,CLI0036,2023-05-22,email,0,no_contesta,,13
GES000595,FAC000257,CLI0047,2023-02-26,whatsapp,1,promesa_de_pago,,0
GES000596,FAC000257,CLI0047,2023-03-20,email,0,no_contesta,,10
GES000597,FAC000257,CLI0047,2023-04-22,llamada,0,no_contesta,,43
GES000598,FAC000257,CLI0047,2023-05-07,llamada,0,no_contesta,,58
GES000599,FAC000257,CLI0047,2023-05-15,visita,0,cliente_ausente,,66
GES000600,FAC000257,CLI0047,2023-05-25,visita,1,en_proceso_interno,disputa_factura,76
GES000601,FAC000258,CLI0063,2023-03-16,whatsapp,1,rechazo_pago,rechazo_total,6
GES000602,FAC000258,CLI0063,2023-04-17,email,0,no_contesta,,38
GES000603,FAC000258,CLI0063,2023-04-24,llamada,1,rechazo_pago,en_proceso_de_pago,45
GES000604,FAC000258,CLI0063,2023-04-27,llamada,1,disputa_monto,rechazo_total,48
GES000605,FAC000258,CLI0063,2023-05-12,visita,0,cliente_ausente,,63
GES000606,FAC000259,CLI0067,2023-03-09,whatsapp,1,confirma_pago,,0
GES000607,FAC000261,CLI0157,2023-02-25,whatsapp,0,no_contesta,,0
GES000608,FAC000261,CLI0157,2023-04-16,email,0,no_contesta,,7
GES000609,FAC000261,CLI0157,2023-04-27,llamada,0,no_contesta,,18
GES000610,FAC000261,CLI0157,2023-05-01,llamada,0,no_contesta,,22
GES000611,FAC000261,CLI0157,2023-05-07,visita,0,cliente_ausente,,28
GES000612,FAC000261,CLI0157,2023-05-15,visita,0,cliente_ausente,,36
GES000613,FAC000261,CLI0157,2023-05-23,carta_notarial,1,rechazo_pago,flujo_de_caja,44
GES000614,FAC000261,CLI0157,2023-06-01,carta_notarial,1,rechazo_pago,en_proceso_de_pago,53
GES000615,FAC000261,CLI0157,2023-06-07,carta_notarial,1,disputa_monto,rechazo_total,59
GES000616,FAC000261,CLI0157,2023-06-09,carta_notarial,1,rechazo_pago,disputa_factura,61
GES000617,FAC000262,CLI0195,2023-03-30,whatsapp,0,no_contesta,,5
GES000618,FAC000262,CLI0195,2023-04-03,email,0,no_contesta,,9
GES000619,FAC000262,CLI0195,2023-04-19,llamada,1,pagado,,25
GES000620,FAC000262,CLI0195,2023-04-21,llamada,1,disputa_monto,flujo_de_caja,27
GES000621,FAC000262,CLI0195,2023-04-29,visita,0,cliente_ausente,,35
GES000622,FAC000264,CLI0036,2023-04-12,whatsapp,0,no_contesta,,2
GES000623,FAC000265,CLI0058,2023-04-11,whatsapp,0,no_contesta,,1
GES000624,FAC000266,CLI0098,2023-03-29,whatsapp,1,promesa_de_pago,desconoce_deuda,3
GES000625,FAC000267,CLI0108,2023-05-13,whatsapp,0,numero_invalido,,3
GES000626,FAC000267,CLI0108,2023-05-25,email,0,no_contesta,,15
